Date,State,Confirmed,Deaths,Recovered,New Cases
2021-05-11,Maharashtra,5138973,76398,4469425.0,37236.0
2021-05-12,Maharashtra,5179929,77191,4541391.0,40956.0
2021-05-13,Maharashtra,5226710,78007,4600196.0,46781.0
2021-05-14,Maharashtra,5269292,78857,4654731.0,42582.0
2021-05-15,Maharashtra,5309215,79552,4707980.0,39923.0
2021-05-16,Maharashtra,5344063,80512,4767053.0,34848.0
2021-05-17,Maharashtra,5378452,81486,4826371.0,34389.0
2021-05-18,Maharashtra,5405068,82486,4874582.0,26616.0
2021-05-19,Maharashtra,5433506,83777,4927480.0,28438.0
2021-05-20,Maharashtra,5467537,84371,4978937.0,34031.0
2021-05-21,Maharashtra,5497448,85355,5026308.0,29911.0
2021-05-22,Maharashtra,5527092,86618,5070801.0,29644.0
2021-05-23,Maharashtra,5553225,87300,5111095.0,26133.0
2021-05-24,Maharashtra,5579897,88620,5140272.0,26672.0
2021-05-25,Maharashtra,5602019,89212,5182592.0,22122.0
2021-05-26,Maharashtra,5626155,90349,5218768.0,24136.0
2021-05-27,Maharashtra,5650907,91341,5241833.0,24752.0
2021-05-28,Maharashtra,5672180,92225,5276203.0,21273.0
2021-05-29,Maharashtra,5692920,93198,5307874.0,20740.0
2021-05-30,Maharashtra,5713215,94030,5339838.0,20295.0
2021-05-31,Maharashtra,5731815,94844,5362370.0,18600.0
2021-06-01,Maharashtra,5746892,95344,5395370.0,15077.0
2021-06-02,Maharashtra,5761015,96198,5431319.0,14123.0
2021-06-03,Maharashtra,5776184,96751,5460589.0,15169.0
2021-06-04,Maharashtra,5791413,97394,5486206.0,15229.0
2021-06-05,Maharashtra,5805565,98771,5507058.0,14152.0
2021-06-06,Maharashtra,5819224,99512,5528834.0,13659.0
2021-06-07,Maharashtra,5831781,100130,5543267.0,12557.0
2021-06-08,Maharashtra,5842000,100470,5564348.0,10219.0
2021-06-09,Maharashtra,5852891,101172,5580925.0,10891.0
2021-06-10,Maharashtra,5863880,101833,5597304.0,10989.0
2021-06-11,Maharashtra,5876087,103748,5608753.0,12207.0
2021-06-12,Maharashtra,5887853,106367,5616857.0,11766.0
2021-06-13,Maharashtra,5898550,108333,5631767.0,10697.0
2021-06-14,Maharashtra,5908992,111104,5639271.0,10442.0
2021-06-15,Maharashtra,5917121,112696,5654003.0,8129.0
2021-06-16,Maharashtra,5924773,114154,5669179.0,7652.0
2021-06-17,Maharashtra,5934880,115390,5679746.0,10107.0
2021-06-18,Maharashtra,5944710,116026,5685636.0,9830.0
2021-06-19,Maharashtra,5954508,116674,5699983.0,9798.0
2021-06-20,Maharashtra,5963420,117356,5710356.0,8912.0
2021-06-21,Maharashtra,5972781,117961,5719457.0,9361.0
2021-06-22,Maharashtra,5979051,118313,5733215.0,6270.0
2021-06-23,Maharashtra,5987521,118795,5742258.0,8470.0
2021-06-24,Maharashtra,5997587,119303,5753290.0,10066.0
2021-06-25,Maharashtra,6007431,119859,5762661.0,9844.0
2021-06-26,Maharashtra,6017035,120370,5772799.0,9604.0
2021-06-27,Maharashtra,6026847,120881,5781551.0,9812.0
2021-06-28,Maharashtra,6036821,121286,5790113.0,9974.0
2021-06-29,Maharashtra,6043548,121573,5800925.0,6727.0
2021-06-30,Maharashtra,6051633,121804,5809548.0,8085.0
2021-07-01,Maharashtra,6061404,121945,5819901.0,9771.0
2021-03-02,Manipur,29274,373,28871.0,0.0
2021-03-03,Manipur,29282,373,28876.0,8.0
2021-03-04,Manipur,29283,373,28878.0,1.0
2021-03-05,Manipur,29283,373,28878.0,0.0
2021-03-06,Manipur,29286,373,28880.0,3.0
2021-03-07,Manipur,29288,373,28884.0,2.0
2021-03-08,Manipur,29291,373,28890.0,3.0
2021-03-09,Manipur,29296,373,28894.0,5.0
2021-03-10,Manipur,29298,373,28895.0,2.0
2021-03-11,Manipur,29305,373,28897.0,7.0
2021-03-12,Manipur,29309,373,28900.0,4.0
2021-03-13,Manipur,29310,373,28907.0,1.0
2021-03-14,Manipur,29311,373,28911.0,1.0
2021-03-15,Manipur,29313,373,28914.0,2.0
2021-03-16,Manipur,29313,373,28916.0,0.0
2021-03-17,Manipur,29315,373,28918.0,2.0
2021-03-18,Manipur,29323,373,28922.0,8.0
2021-03-19,Manipur,29325,373,28924.0,2.0
2021-03-20,Manipur,29326,373,28929.0,1.0
2021-03-21,Manipur,29332,373,28931.0,6.0
2021-03-22,Manipur,29335,373,28933.0,3.0
2021-03-23,Manipur,29339,373,28933.0,4.0
2021-03-24,Manipur,29352,373,28935.0,13.0
2021-03-25,Manipur,29362,374,28935.0,10.0
2021-03-26,Manipur,29367,374,28936.0,5.0
2021-03-27,Manipur,29373,374,28939.0,6.0
2021-03-28,Manipur,29376,374,28944.0,3.0
2021-03-29,Manipur,29385,374,28948.0,9.0
2021-03-30,Manipur,29391,374,28950.0,6.0
2021-03-31,Manipur,29393,374,28952.0,2.0
2021-04-01,Manipur,29400,374,28956.0,7.0
2021-04-02,Manipur,29401,374,28963.0,1.0
2021-04-03,Manipur,29406,374,28975.0,5.0
2021-04-04,Manipur,29415,374,28981.0,9.0
2021-04-05,Manipur,29423,374,28988.0,8.0
2021-04-06,Manipur,29428,374,28997.0,5.0
2021-04-07,Manipur,29435,374,28998.0,7.0
2021-04-08,Manipur,29447,374,28998.0,12.0
2021-04-09,Manipur,29463,375,29001.0,16.0
2021-04-10,Manipur,29475,375,29009.0,12.0
2021-04-11,Manipur,29486,375,29010.0,11.0
2021-04-12,Manipur,29496,376,29013.0,10.0
2021-04-13,Manipur,29514,376,29035.0,18.0
2021-04-14,Manipur,29540,376,29046.0,26.0
2021-04-15,Manipur,29561,376,29052.0,21.0
2021-04-16,Manipur,29579,376,29062.0,18.0
2021-04-17,Manipur,29610,376,29069.0,31.0
2021-04-18,Manipur,29649,376,29083.0,39.0
2021-04-19,Manipur,29721,376,29090.0,72.0
2021-04-20,Manipur,29775,377,29102.0,54.0
2021-04-21,Manipur,29869,378,29106.0,94.0
2021-04-22,Manipur,29961,380,29128.0,92.0
2021-04-23,Manipur,30047,381,29153.0,86.0
2021-04-24,Manipur,30151,381,29180.0,104.0
2021-04-25,Manipur,30281,383,29193.0,130.0
2021-04-26,Manipur,30421,385,29231.0,140.0
2021-04-27,Manipur,30567,390,29267.0,146.0
2021-04-28,Manipur,30742,393,29317.0,175.0
2021-04-29,Manipur,31001,395,29376.0,259.0
2021-04-30,Manipur,31315,400,29690.0,314.0
2021-05-01,Manipur,31586,405,29764.0,271.0
2021-05-02,Manipur,31905,410,29843.0,319.0
2021-05-03,Manipur,32161,415,29923.0,256.0
2021-05-04,Manipur,32523,422,30030.0,362.0
2021-05-05,Manipur,32956,424,30141.0,433.0
2021-05-06,Manipur,33353,434,30262.0,397.0
2021-05-07,Manipur,33733,447,30295.0,380.0
2021-05-08,Manipur,34333,449,30378.0,600.0
2021-05-09,Manipur,34775,461,30463.0,442.0
2021-05-10,Manipur,35354,476,30598.0,579.0
2021-05-11,Manipur,35778,489,30685.0,424.0
2021-05-12,Manipur,36370,509,30880.0,592.0
2021-05-13,Manipur,37036,526,31238.0,666.0
2021-05-14,Manipur,37596,536,31491.0,560.0
2021-05-15,Manipur,38322,552,31872.0,726.0
2021-05-16,Manipur,39052,562,32275.0,730.0
2021-05-17,Manipur,39729,578,32674.0,677.0
2021-05-18,Manipur,40059,592,33129.0,330.0
2021-05-19,Manipur,40683,612,33466.0,624.0
2021-05-20,Manipur,41265,635,33813.0,582.0
2021-05-21,Manipur,41909,646,34359.0,644.0
2021-05-22,Manipur,42565,661,35606.0,656.0
2021-05-23,Manipur,43322,674,36258.0,757.0
2021-05-24,Manipur,44089,688,36867.0,767.0
2021-05-25,Manipur,44627,705,37478.0,538.0
2021-05-26,Manipur,45451,720,37946.0,824.0
2021-05-27,Manipur,46298,730,38325.0,847.0
2021-05-28,Manipur,47111,748,38901.0,813.0
2021-05-29,Manipur,47843,761,39480.0,732.0
2021-05-30,Manipur,48850,776,40044.0,1007.0
2021-05-31,Manipur,49882,793,40607.0,1032.0
2021-06-01,Manipur,50751,807,41153.0,869.0
2021-06-02,Manipur,51549,825,41782.0,798.0
2021-06-03,Manipur,52278,839,42404.0,729.0
2021-06-04,Manipur,52899,849,43187.0,621.0
2021-06-05,Manipur,53690,863,43779.0,791.0
2021-06-06,Manipur,54407,872,44519.0,717.0
2021-06-07,Manipur,55230,881,45165.0,823.0
2021-06-08,Manipur,55828,896,45948.0,598.0
2021-06-09,Manipur,56576,908,46527.0,748.0
2021-06-10,Manipur,57351,915,47129.0,775.0
2021-06-11,Manipur,58081,925,47797.0,730.0
2021-06-12,Manipur,58768,944,48902.0,687.0
2021-06-13,Manipur,59322,959,49653.0,554.0
2021-06-14,Manipur,59852,974,50379.0,530.0
2021-06-15,Manipur,60311,990,50878.0,459.0
2021-06-16,Manipur,61096,998,51354.0,785.0
2021-06-17,Manipur,61848,1008,51762.0,752.0
2021-06-18,Manipur,62343,1021,52220.0,495.0
2021-06-19,Manipur,62946,1033,52667.0,603.0
2021-06-20,Manipur,63538,1039,52961.0,592.0
2021-06-21,Manipur,64065,1047,53405.0,527.0
2021-06-22,Manipur,64418,1055,54065.0,353.0
2021-06-23,Manipur,64993,1065,54714.0,575.0
2021-06-24,Manipur,65622,1074,55257.0,629.0
2021-06-25,Manipur,66171,1085,55912.0,549.0
2021-06-26,Manipur,66756,1093,59995.0,585.0
2021-06-27,Manipur,67317,1108,60529.0,561.0
2021-06-28,Manipur,67986,1124,61038.0,669.0
2021-06-29,Manipur,68418,1130,61646.0,432.0
2021-06-30,Manipur,69198,1141,62134.0,780.0
2021-07-01,Manipur,69790,1150,62628.0,592.0
2021-03-02,Meghalaya,13963,148,13798.0,0.0
2021-03-03,Meghalaya,13966,148,13803.0,3.0
2021-03-04,Meghalaya,13966,148,13804.0,0.0
2021-03-05,Meghalaya,13966,148,13805.0,0.0
2021-03-06,Meghalaya,13968,148,13806.0,2.0
2021-03-07,Meghalaya,13970,148,13810.0,2.0
2021-03-08,Meghalaya,13972,148,13811.0,2.0
2021-03-09,Meghalaya,13973,148,13813.0,1.0
2021-03-10,Meghalaya,13977,148,13815.0,4.0
2021-03-11,Meghalaya,13983,148,13816.0,6.0
2021-03-12,Meghalaya,13985,148,13817.0,2.0
2021-03-13,Meghalaya,13986,148,13818.0,1.0
2021-03-14,Meghalaya,13992,148,13818.0,6.0
2021-03-15,Meghalaya,13997,148,13820.0,5.0
2021-03-16,Meghalaya,13997,148,13820.0,0.0
2021-03-17,Meghalaya,14000,148,13821.0,3.0
2021-03-18,Meghalaya,14002,148,13824.0,2.0
2021-03-19,Meghalaya,14005,148,13825.0,3.0
2021-03-20,Meghalaya,14008,148,13829.0,3.0
2021-03-21,Meghalaya,14012,149,13835.0,4.0
2021-03-22,Meghalaya,14016,149,13837.0,4.0
2021-03-23,Meghalaya,14016,149,13838.0,0.0
2021-03-24,Meghalaya,14017,149,13843.0,1.0
2021-03-25,Meghalaya,14019,149,13848.0,2.0
2021-03-26,Meghalaya,14022,150,13849.0,3.0
2021-03-27,Meghalaya,14029,150,13853.0,7.0
2021-03-28,Meghalaya,14031,150,13855.0,2.0
2021-03-29,Meghalaya,14032,150,13856.0,1.0
2021-03-30,Meghalaya,14034,150,13858.0,2.0
2021-03-31,Meghalaya,14056,150,13861.0,22.0
2021-04-01,Meghalaya,14065,150,13866.0,9.0
2021-04-02,Meghalaya,14067,150,13867.0,2.0
2021-04-03,Meghalaya,14082,150,13868.0,15.0
2021-04-04,Meghalaya,14106,150,13868.0,24.0
2021-04-05,Meghalaya,14122,150,13870.0,16.0
2021-04-06,Meghalaya,14126,150,13877.0,4.0
2021-04-07,Meghalaya,14135,150,13881.0,9.0
2021-04-08,Meghalaya,14140,150,13882.0,5.0
2021-04-09,Meghalaya,14165,151,13883.0,25.0
2021-04-10,Meghalaya,14207,151,13889.0,42.0
2021-04-11,Meghalaya,14246,151,13893.0,39.0
2021-04-12,Meghalaya,14273,151,13933.0,27.0
2021-04-13,Meghalaya,14300,151,13956.0,27.0
2021-04-14,Meghalaya,14387,151,13966.0,87.0
2021-04-15,Meghalaya,14485,151,13971.0,98.0
2021-04-16,Meghalaya,14582,151,13974.0,97.0
2021-04-17,Meghalaya,14703,152,13986.0,121.0
2021-04-18,Meghalaya,14798,152,13997.0,95.0
2021-04-19,Meghalaya,14871,153,14038.0,73.0
2021-04-20,Meghalaya,14979,154,14071.0,108.0
2021-04-21,Meghalaya,15116,154,14105.0,137.0
2021-04-22,Meghalaya,15308,157,14130.0,192.0
2021-04-23,Meghalaya,15488,157,14198.0,180.0
2021-04-24,Meghalaya,15631,157,14236.0,143.0
2021-04-25,Meghalaya,15786,158,14384.0,155.0
2021-04-26,Meghalaya,15994,160,14446.0,208.0
2021-04-27,Meghalaya,16124,161,14560.0,130.0
2021-04-28,Meghalaya,16271,165,14650.0,147.0
2021-04-29,Meghalaya,16430,167,14788.0,159.0
2021-04-30,Meghalaya,16617,169,14917.0,187.0
2021-05-01,Meghalaya,16846,171,15083.0,229.0
2021-05-02,Meghalaya,17108,174,15275.0,262.0
2021-05-03,Meghalaya,17429,179,15429.0,321.0
2021-05-04,Meghalaya,17675,185,15606.0,246.0
2021-05-05,Meghalaya,18014,185,15810.0,339.0
2021-05-06,Meghalaya,18283,191,15957.0,269.0
2021-05-07,Meghalaya,18630,193,16086.0,347.0
2021-05-08,Meghalaya,18927,199,16262.0,297.0
2021-05-09,Meghalaya,19302,210,16414.0,375.0
2021-05-10,Meghalaya,19720,228,16593.0,418.0
2021-05-11,Meghalaya,20129,233,16834.0,409.0
2021-05-12,Meghalaya,20579,242,17040.0,450.0
2021-05-13,Meghalaya,20985,250,17354.0,406.0
2021-05-14,Meghalaya,21576,268,17582.0,591.0
2021-05-15,Meghalaya,22203,280,17909.0,627.0
2021-05-16,Meghalaya,22763,301,18124.0,560.0
2021-05-17,Meghalaya,23332,320,18478.0,569.0
2021-05-18,Meghalaya,23966,336,18715.0,634.0
2021-05-19,Meghalaya,24872,355,19185.0,906.0
2021-05-20,Meghalaya,25744,379,19596.0,872.0
2021-05-21,Meghalaya,26927,389,20061.0,1183.0
2021-05-22,Meghalaya,27755,414,20480.0,828.0
2021-05-23,Meghalaya,28878,435,20989.0,1123.0
2021-05-24,Meghalaya,29681,459,21542.0,803.0
2021-05-25,Meghalaya,30492,483,22221.0,811.0
2021-05-26,Meghalaya,31449,502,22976.0,957.0
2021-05-27,Meghalaya,32295,512,23728.0,846.0
2021-05-28,Meghalaya,33104,524,24325.0,809.0
2021-05-29,Meghalaya,33835,544,25266.0,731.0
2021-05-30,Meghalaya,34448,551,26156.0,613.0
2021-05-31,Meghalaya,35190,564,27130.0,742.0
2021-06-01,Meghalaya,35598,578,28107.0,408.0
2021-06-02,Meghalaya,36065,592,28867.0,467.0
2021-06-03,Meghalaya,36597,616,29578.0,532.0
2021-06-04,Meghalaya,37149,625,30172.0,552.0
2021-06-05,Meghalaya,37733,643,30980.0,584.0
2021-06-06,Meghalaya,38230,652,31781.0,497.0
2021-06-07,Meghalaya,38718,664,32471.0,488.0
2021-06-08,Meghalaya,39156,669,33160.0,438.0
2021-06-09,Meghalaya,39535,678,33933.0,379.0
2021-06-10,Meghalaya,39983,694,34440.0,448.0
2021-06-11,Meghalaya,40586,704,34867.0,603.0
2021-06-12,Meghalaya,41100,714,35393.0,514.0
2021-06-13,Meghalaya,41601,727,36003.0,501.0
2021-06-14,Meghalaya,41906,733,36550.0,305.0
2021-06-15,Meghalaya,42309,743,37037.0,403.0
2021-06-16,Meghalaya,42759,750,37579.0,450.0
2021-06-17,Meghalaya,43254,758,38032.0,495.0
2021-06-18,Meghalaya,43732,762,38361.0,478.0
2021-06-19,Meghalaya,44382,771,38792.0,650.0
2021-06-20,Meghalaya,44896,776,39377.0,514.0
2021-06-21,Meghalaya,45286,780,39919.0,390.0
2021-06-22,Meghalaya,45555,785,40574.0,269.0
2021-06-23,Meghalaya,45976,788,40915.0,421.0
2021-06-24,Meghalaya,46458,797,41349.0,482.0
2021-06-25,Meghalaya,46878,807,41647.0,420.0
2021-06-26,Meghalaya,47480,814,42001.0,602.0
2021-06-27,Meghalaya,47985,817,42500.0,505.0
2021-06-28,Meghalaya,48447,819,43070.0,462.0
2021-06-29,Meghalaya,48783,827,43578.0,336.0
2021-06-30,Meghalaya,49161,831,44067.0,378.0
2021-07-01,Meghalaya,49513,838,44459.0,352.0
2021-03-02,Mizoram,4426,10,4396.0,0.0
2021-03-03,Mizoram,4427,10,4397.0,1.0
2021-03-04,Mizoram,4427,10,4398.0,0.0
2021-03-05,Mizoram,4428,10,4400.0,1.0
2021-03-06,Mizoram,4428,10,4404.0,0.0
2021-03-07,Mizoram,4428,10,4409.0,0.0
2021-03-08,Mizoram,4428,10,4410.0,0.0
2021-03-09,Mizoram,4432,10,4412.0,4.0
2021-03-10,Mizoram,4434,10,4415.0,2.0
2021-03-11,Mizoram,4434,10,4415.0,0.0
2021-03-12,Mizoram,4435,10,4416.0,1.0
2021-03-13,Mizoram,4435,10,4416.0,0.0
2021-03-14,Mizoram,4436,10,4416.0,1.0
2021-03-15,Mizoram,4437,10,4416.0,1.0
2021-03-16,Mizoram,4439,10,4417.0,2.0
2021-03-17,Mizoram,4442,10,4417.0,3.0
2021-03-18,Mizoram,4445,11,4417.0,3.0
2021-03-19,Mizoram,4445,11,4421.0,0.0
2021-03-20,Mizoram,4446,11,4421.0,1.0
2021-03-21,Mizoram,4447,11,4421.0,1.0
2021-03-22,Mizoram,4448,11,4423.0,1.0
2021-03-23,Mizoram,4451,11,4423.0,3.0
2021-03-24,Mizoram,4452,11,4423.0,1.0
2021-03-25,Mizoram,4454,11,4425.0,2.0
2021-03-26,Mizoram,4460,11,4425.0,6.0
2021-03-27,Mizoram,4463,11,4426.0,3.0
2021-03-28,Mizoram,4465,11,4428.0,2.0
2021-03-29,Mizoram,4465,11,4428.0,0.0
2021-03-30,Mizoram,4468,11,4428.0,3.0
2021-03-31,Mizoram,4473,11,4434.0,5.0
2021-04-01,Mizoram,4476,11,4434.0,3.0
2021-04-02,Mizoram,4484,11,4436.0,8.0
2021-04-03,Mizoram,4487,11,4436.0,3.0
2021-04-04,Mizoram,4490,11,4439.0,3.0
2021-04-05,Mizoram,4491,11,4439.0,1.0
2021-04-06,Mizoram,4500,11,4444.0,9.0
2021-04-07,Mizoram,4508,11,4447.0,8.0
2021-04-08,Mizoram,4522,11,4451.0,14.0
2021-04-09,Mizoram,4558,11,4454.0,36.0
2021-04-10,Mizoram,4583,11,4457.0,25.0
2021-04-11,Mizoram,4612,11,4458.0,29.0
2021-04-12,Mizoram,4619,12,4464.0,7.0
2021-04-13,Mizoram,4655,12,4468.0,36.0
2021-04-14,Mizoram,4685,12,4469.0,30.0
2021-04-15,Mizoram,4722,12,4470.0,37.0
2021-04-16,Mizoram,4747,12,4477.0,25.0
2021-04-17,Mizoram,4809,12,4482.0,62.0
2021-04-18,Mizoram,4859,12,4483.0,50.0
2021-04-19,Mizoram,4904,12,4509.0,45.0
2021-04-20,Mizoram,4995,12,4546.0,91.0
2021-04-21,Mizoram,5085,12,4569.0,90.0
2021-04-22,Mizoram,5158,12,4576.0,73.0
2021-04-23,Mizoram,5220,12,4600.0,62.0
2021-04-24,Mizoram,5283,12,4627.0,63.0
2021-04-25,Mizoram,5388,13,4663.0,105.0
2021-04-26,Mizoram,5410,13,4671.0,22.0
2021-04-27,Mizoram,5513,13,4731.0,103.0
2021-04-28,Mizoram,5742,13,4743.0,229.0
2021-04-29,Mizoram,5880,13,4792.0,138.0
2021-04-30,Mizoram,6019,14,4882.0,139.0
2021-05-01,Mizoram,6020,15,4926.0,1.0
2021-05-02,Mizoram,6299,15,4985.0,279.0
2021-05-03,Mizoram,6358,16,5046.0,59.0
2021-05-04,Mizoram,6556,17,5112.0,198.0
2021-05-05,Mizoram,6794,17,5168.0,238.0
2021-05-06,Mizoram,6964,17,5305.0,170.0
2021-05-07,Mizoram,7147,17,5351.0,183.0
2021-05-08,Mizoram,7382,17,5459.0,235.0
2021-05-09,Mizoram,7551,17,5583.0,169.0
2021-05-10,Mizoram,7623,21,5755.0,72.0
2021-05-11,Mizoram,7796,22,5920.0,173.0
2021-05-12,Mizoram,8035,23,6002.0,239.0
2021-05-13,Mizoram,8176,23,6120.0,141.0
2021-05-14,Mizoram,8377,23,6204.0,201.0
2021-05-15,Mizoram,8499,23,6411.0,122.0
2021-05-16,Mizoram,8680,24,6498.0,181.0
2021-05-17,Mizoram,8829,25,6687.0,149.0
2021-05-18,Mizoram,9068,28,6932.0,239.0
2021-05-19,Mizoram,9252,29,7094.0,184.0
2021-05-20,Mizoram,9444,30,7271.0,192.0
2021-05-21,Mizoram,9740,30,7407.0,296.0
2021-05-22,Mizoram,10024,30,7521.0,284.0
2021-05-23,Mizoram,10220,31,7736.0,196.0
2021-05-24,Mizoram,10333,33,7839.0,113.0
2021-05-25,Mizoram,10622,34,8019.0,289.0
2021-05-26,Mizoram,10937,34,8160.0,315.0
2021-05-27,Mizoram,11143,34,8292.0,206.0
2021-05-28,Mizoram,11382,34,8487.0,239.0
2021-05-29,Mizoram,11659,35,8643.0,277.0
2021-05-30,Mizoram,11988,36,8863.0,329.0
2021-05-31,Mizoram,12087,38,9015.0,99.0
2021-06-01,Mizoram,12399,40,9214.0,312.0
2021-06-02,Mizoram,12634,44,9347.0,235.0
2021-06-03,Mizoram,12859,45,9494.0,225.0
2021-06-04,Mizoram,13064,47,9602.0,205.0
2021-06-05,Mizoram,13300,51,9816.0,236.0
2021-06-06,Mizoram,13567,53,10151.0,267.0
2021-06-07,Mizoram,13679,55,10345.0,112.0
2021-06-08,Mizoram,13996,55,10553.0,317.0
2021-06-09,Mizoram,14196,57,10769.0,200.0
2021-06-10,Mizoram,14534,58,10891.0,338.0
2021-06-11,Mizoram,14743,61,11104.0,209.0
2021-06-12,Mizoram,14921,62,11358.0,178.0
2021-06-13,Mizoram,15267,62,11545.0,346.0
2021-06-14,Mizoram,15364,67,11748.0,97.0
2021-06-15,Mizoram,15631,70,11879.0,267.0
2021-06-16,Mizoram,15899,71,12191.0,268.0
2021-06-17,Mizoram,16135,74,12414.0,236.0
2021-06-18,Mizoram,16437,75,12630.0,302.0
2021-06-19,Mizoram,16750,76,12858.0,313.0
2021-06-20,Mizoram,16750,76,12858.0,0.0
2021-06-21,Mizoram,17605,83,13390.0,855.0
2021-06-22,Mizoram,17979,85,13667.0,374.0
2021-06-23,Mizoram,18409,85,13900.0,430.0
2021-06-24,Mizoram,18624,86,14096.0,215.0
2021-06-25,Mizoram,18859,88,14316.0,235.0
2021-06-26,Mizoram,19091,89,14554.0,232.0
2021-06-27,Mizoram,19324,91,14863.0,233.0
2021-06-28,Mizoram,19455,91,15040.0,131.0
2021-06-29,Mizoram,19819,92,15295.0,364.0
2021-06-30,Mizoram,20075,92,15512.0,256.0
2021-07-01,Mizoram,20492,93,16188.0,417.0
2021-03-02,Nagaland,12200,91,12102.0,0.0
2021-03-03,Nagaland,12200,91,12102.0,0.0
2021-03-04,Nagaland,12205,91,12102.0,5.0
2021-03-05,Nagaland,12210,91,12104.0,5.0
2021-03-06,Nagaland,12210,91,12104.0,0.0
2021-03-07,Nagaland,12211,91,12105.0,1.0
2021-03-08,Nagaland,12217,91,12106.0,6.0
2021-03-09,Nagaland,12217,91,12107.0,0.0
2021-03-10,Nagaland,12217,91,12108.0,0.0
2021-03-11,Nagaland,12217,91,12116.0,0.0
2021-03-12,Nagaland,12217,91,12116.0,0.0
2021-03-13,Nagaland,12221,91,12120.0,4.0
2021-03-14,Nagaland,12225,91,12120.0,4.0
2021-03-15,Nagaland,12225,91,12120.0,0.0
2021-03-16,Nagaland,12225,91,12120.0,0.0
2021-03-17,Nagaland,12225,91,12120.0,0.0
2021-03-18,Nagaland,12225,91,12127.0,0.0
2021-03-19,Nagaland,12225,91,12127.0,0.0
2021-03-20,Nagaland,12225,91,12132.0,0.0
2021-03-21,Nagaland,12225,91,12132.0,0.0
2021-03-22,Nagaland,12225,91,12132.0,0.0
2021-03-23,Nagaland,12225,91,12132.0,0.0
2021-03-24,Nagaland,12225,91,12132.0,0.0
2021-03-25,Nagaland,12226,91,12133.0,1.0
2021-03-26,Nagaland,12229,92,12133.0,3.0
2021-03-27,Nagaland,12229,92,12133.0,0.0
2021-03-28,Nagaland,12229,92,12133.0,0.0
2021-03-29,Nagaland,12230,92,12134.0,1.0
2021-03-30,Nagaland,12233,92,12134.0,3.0
2021-03-31,Nagaland,12233,92,12134.0,0.0
2021-04-01,Nagaland,12340,92,12136.0,107.0
2021-04-02,Nagaland,12345,92,12138.0,5.0
2021-04-03,Nagaland,12361,92,12138.0,16.0
2021-04-04,Nagaland,12362,92,12138.0,1.0
2021-04-05,Nagaland,12363,92,12138.0,1.0
2021-04-06,Nagaland,12365,92,12138.0,2.0
2021-04-07,Nagaland,12365,92,12140.0,0.0
2021-04-08,Nagaland,12376,92,12143.0,11.0
2021-04-09,Nagaland,12381,92,12143.0,5.0
2021-04-10,Nagaland,12388,92,12150.0,7.0
2021-04-11,Nagaland,12400,92,12152.0,12.0
2021-04-12,Nagaland,12405,93,12155.0,5.0
2021-04-13,Nagaland,12416,93,12156.0,11.0
2021-04-14,Nagaland,12427,93,12160.0,11.0
2021-04-15,Nagaland,12440,93,12263.0,13.0
2021-04-16,Nagaland,12482,93,12267.0,42.0
2021-04-17,Nagaland,12504,94,12271.0,22.0
2021-04-18,Nagaland,12536,94,12275.0,32.0
2021-04-19,Nagaland,12555,94,12285.0,19.0
2021-04-20,Nagaland,12568,94,12285.0,13.0
2021-04-21,Nagaland,12650,94,12299.0,82.0
2021-04-22,Nagaland,12747,94,12306.0,97.0
2021-04-23,Nagaland,12800,94,12322.0,53.0
2021-04-24,Nagaland,12889,94,12338.0,89.0
2021-04-25,Nagaland,13003,95,12350.0,114.0
2021-04-26,Nagaland,13183,98,12406.0,180.0
2021-04-27,Nagaland,13238,98,12413.0,55.0
2021-04-28,Nagaland,13445,99,12472.0,207.0
2021-04-29,Nagaland,13569,100,12516.0,124.0
2021-04-30,Nagaland,13750,100,12577.0,181.0
2021-05-01,Nagaland,13976,104,12611.0,226.0
2021-05-02,Nagaland,14134,107,12674.0,158.0
2021-05-03,Nagaland,14350,109,12712.0,216.0
2021-05-04,Nagaland,14451,115,12752.0,101.0
2021-05-05,Nagaland,14717,118,12801.0,266.0
2021-05-06,Nagaland,15004,118,12848.0,287.0
2021-05-07,Nagaland,15271,121,12905.0,267.0
2021-05-08,Nagaland,15580,122,13025.0,309.0
2021-05-09,Nagaland,15580,122,13025.0,0.0
2021-05-10,Nagaland,16150,140,13201.0,570.0
2021-05-11,Nagaland,16283,150,13249.0,133.0
2021-05-12,Nagaland,16552,156,13315.0,269.0
2021-05-13,Nagaland,16890,165,13428.0,338.0
2021-05-14,Nagaland,17256,177,13528.0,366.0
2021-05-15,Nagaland,17531,190,13600.0,275.0
2021-05-16,Nagaland,17835,196,13654.0,304.0
2021-05-17,Nagaland,18076,209,13767.0,241.0
2021-05-18,Nagaland,18349,216,13880.0,273.0
2021-05-19,Nagaland,18714,228,14079.0,365.0
2021-05-20,Nagaland,18958,234,14298.0,244.0
2021-05-21,Nagaland,19284,245,14520.0,326.0
2021-05-22,Nagaland,19593,258,14747.0,309.0
2021-05-23,Nagaland,19845,271,14967.0,252.0
2021-05-24,Nagaland,20068,285,15105.0,223.0
2021-05-25,Nagaland,20259,297,15248.0,191.0
2021-05-26,Nagaland,20535,315,15414.0,276.0
2021-05-27,Nagaland,20795,327,15545.0,260.0
2021-05-28,Nagaland,21023,338,15744.0,228.0
2021-05-29,Nagaland,21215,343,15882.0,192.0
