Year of Date,Month of Date,State/UnionTerritory,Confirmed,Cured,Deaths,Confirmed Foreign National,Confirmed Indian National,Date,Sno,Time
2021,January,Nagaland,12083,11938,88,,,1/28/2021,11079,12/30/1899 8:00:00 AM
2021,January,Nagaland,12084,11944,88,,,1/29/2021,11115,12/30/1899 8:00:00 AM
2021,January,Nagaland,12088,11947,88,,,1/30/2021,11151,12/30/1899 8:00:00 AM
2021,January,Nagaland,12090,11950,88,,,1/31/2021,11187,12/30/1899 8:00:00 AM
2021,February,Nagaland,12094,11950,88,,,2/1/2021,11223,12/30/1899 8:00:00 AM
2021,February,Nagaland,12099,11957,88,,,2/2/2021,11259,12/30/1899 8:00:00 AM
2021,February,Nagaland,12101,11958,88,,,2/3/2021,11295,12/30/1899 8:00:00 AM
2021,February,Nagaland,12117,11963,88,,,2/4/2021,11331,12/30/1899 8:00:00 AM
2021,February,Nagaland,12121,11970,88,,,2/5/2021,11367,12/30/1899 8:00:00 AM
2021,February,Nagaland,12126,11970,88,,,2/6/2021,11403,12/30/1899 8:00:00 AM
2021,February,Nagaland,12148,11975,88,,,2/7/2021,11439,12/30/1899 8:00:00 AM
2021,February,Nagaland,12158,11975,88,,,2/8/2021,11475,12/30/1899 8:00:00 AM
2021,February,Nagaland,12160,11988,88,,,2/9/2021,11511,12/30/1899 8:00:00 AM
2021,February,Nagaland,12166,11990,88,,,2/10/2021,11547,12/30/1899 8:00:00 AM
2021,February,Nagaland,12168,11993,88,,,2/11/2021,11583,12/30/1899 8:00:00 AM
2021,February,Nagaland,12175,11998,88,,,2/12/2021,11619,12/30/1899 8:00:00 AM
2021,February,Nagaland,12176,12011,88,,,2/13/2021,11655,12/30/1899 8:00:00 AM
2021,February,Nagaland,12183,12019,88,,,2/14/2021,11691,12/30/1899 8:00:00 AM
2021,February,Nagaland,12189,12028,88,,,2/15/2021,11727,12/30/1899 8:00:00 AM
2021,February,Nagaland,12189,12043,88,,,2/16/2021,11763,12/30/1899 8:00:00 AM
2021,February,Nagaland,12190,12059,90,,,2/17/2021,11799,12/30/1899 8:00:00 AM
2021,February,Nagaland,12190,12064,90,,,2/18/2021,11835,12/30/1899 8:00:00 AM
2021,February,Nagaland,12191,12071,91,,,2/19/2021,11871,12/30/1899 8:00:00 AM
2021,February,Nagaland,12191,12080,91,,,2/20/2021,11907,12/30/1899 8:00:00 AM
2021,February,Nagaland,12191,12082,91,,,2/21/2021,11943,12/30/1899 8:00:00 AM
2021,February,Nagaland,12192,12088,91,,,2/22/2021,11979,12/30/1899 8:00:00 AM
2021,February,Nagaland,12192,12089,91,,,2/23/2021,12015,12/30/1899 8:00:00 AM
2021,February,Nagaland,12192,12089,91,,,2/24/2021,12051,12/30/1899 8:00:00 AM
2021,February,Nagaland,12192,12093,91,,,2/25/2021,12087,12/30/1899 8:00:00 AM
2021,February,Nagaland,12198,12094,91,,,2/26/2021,12123,12/30/1899 8:00:00 AM
2021,February,Nagaland,12198,12098,91,,,2/27/2021,12159,12/30/1899 8:00:00 AM
2021,February,Nagaland,12199,12098,91,,,2/28/2021,12195,12/30/1899 8:00:00 AM
2021,March,Nagaland,12200,12102,91,,,3/1/2021,12231,12/30/1899 8:00:00 AM
2021,March,Nagaland,12200,12102,91,,,3/2/2021,12267,12/30/1899 8:00:00 AM
2021,March,Nagaland,12200,12102,91,,,3/3/2021,12303,12/30/1899 8:00:00 AM
2021,March,Nagaland,12205,12102,91,,,3/4/2021,12339,12/30/1899 8:00:00 AM
2021,March,Nagaland,12210,12104,91,,,3/5/2021,12375,12/30/1899 8:00:00 AM
2021,March,Nagaland,12210,12104,91,,,3/6/2021,12411,12/30/1899 8:00:00 AM
2021,March,Nagaland,12211,12105,91,,,3/7/2021,12447,12/30/1899 8:00:00 AM
2021,March,Nagaland,12217,12106,91,,,3/8/2021,12483,12/30/1899 8:00:00 AM
2021,March,Nagaland,12217,12107,91,,,3/9/2021,12519,12/30/1899 8:00:00 AM
2021,March,Nagaland,12217,12108,91,,,3/10/2021,12555,12/30/1899 8:00:00 AM
2021,March,Nagaland,12217,12108,91,,,3/11/2021,12591,12/30/1899 8:00:00 AM
2021,March,Nagaland,12217,12116,91,,,3/12/2021,12627,12/30/1899 8:00:00 AM
2021,March,Nagaland,12221,12120,91,,,3/13/2021,12663,12/30/1899 8:00:00 AM
2021,March,Nagaland,12225,12120,91,,,3/14/2021,12699,12/30/1899 8:00:00 AM
2021,March,Nagaland,12225,12120,91,,,3/15/2021,12735,12/30/1899 8:00:00 AM
2021,March,Nagaland,12225,12120,91,,,3/16/2021,12771,12/30/1899 8:00:00 AM
2021,March,Nagaland,12225,12120,91,,,3/17/2021,12807,12/30/1899 8:00:00 AM
2021,March,Nagaland,12225,12127,91,,,3/18/2021,12843,12/30/1899 8:00:00 AM
2021,March,Nagaland,12225,12127,91,,,3/19/2021,12879,12/30/1899 8:00:00 AM
2021,March,Nagaland,12225,12132,91,,,3/20/2021,12915,12/30/1899 8:00:00 AM
2021,March,Nagaland,12225,12132,91,,,3/21/2021,12951,12/30/1899 8:00:00 AM
2021,March,Nagaland,12225,12132,91,,,3/22/2021,12987,12/30/1899 8:00:00 AM
2021,March,Nagaland,12225,12132,91,,,3/23/2021,13023,12/30/1899 8:00:00 AM
2021,March,Nagaland,12225,12132,91,,,3/24/2021,13059,12/30/1899 8:00:00 AM
2021,March,Nagaland,12226,12133,91,,,3/25/2021,13095,12/30/1899 8:00:00 AM
2021,March,Nagaland,12229,12133,92,,,3/26/2021,13131,12/30/1899 8:00:00 AM
2021,March,Nagaland,12229,12133,92,,,3/27/2021,13167,12/30/1899 8:00:00 AM
2021,March,Nagaland,12229,12133,92,,,3/28/2021,13203,12/30/1899 8:00:00 AM
2021,March,Nagaland,12230,12134,92,,,3/29/2021,13239,12/30/1899 8:00:00 AM
2021,March,Nagaland,12233,12134,92,,,3/30/2021,13275,12/30/1899 8:00:00 AM
2021,March,Nagaland,12233,12134,92,,,3/31/2021,13311,12/30/1899 8:00:00 AM
2021,April,Nagaland,12340,12136,92,,,4/1/2021,13347,12/30/1899 8:00:00 AM
2021,April,Nagaland,12345,12138,92,,,4/2/2021,13383,12/30/1899 8:00:00 AM
2021,April,Nagaland,12361,12138,92,,,4/3/2021,13419,12/30/1899 8:00:00 AM
2021,April,Nagaland,12362,12138,92,,,4/4/2021,13455,12/30/1899 8:00:00 AM
2021,April,Nagaland,12363,12138,92,,,4/5/2021,13491,12/30/1899 8:00:00 AM
2021,April,Nagaland,12365,12138,92,,,4/6/2021,13527,12/30/1899 8:00:00 AM
2021,April,Nagaland,12800,12322,94,,,4/23/2021,14139,12/30/1899 8:00:00 AM
2021,May,Nagaland,13976,12611,104,,,5/1/2021,14427,12/30/1899 8:00:00 AM
2021,May,Nagaland,19593,14747,258,,,5/22/2021,15183,12/30/1899 8:00:00 AM
2020,May,Odisha,175,60,1,,,5/6/2020,1662,12/30/1899 8:00:00 AM
2020,May,Odisha,185,61,2,,,5/7/2020,1695,12/30/1899 8:00:00 AM
2020,May,Odisha,219,62,2,,,5/8/2020,1728,12/30/1899 8:00:00 AM
2020,May,Odisha,271,63,2,,,5/9/2020,1761,12/30/1899 8:00:00 AM
2020,May,Odisha,294,63,2,,,5/10/2020,1794,12/30/1899 8:00:00 AM
2020,May,Odisha,377,68,3,,,5/11/2020,1827,12/30/1899 8:00:00 AM
2020,May,Odisha,414,85,3,,,5/12/2020,1860,12/30/1899 8:00:00 AM
2020,May,Odisha,437,116,3,,,5/13/2020,1893,12/30/1899 8:00:00 AM
2020,May,Odisha,538,143,3,,,5/14/2020,1926,12/30/1899 8:00:00 AM
2020,May,Odisha,611,158,3,,,5/15/2020,1959,12/30/1899 8:00:00 AM
2020,May,Odisha,672,166,3,,,5/16/2020,1992,12/30/1899 8:00:00 AM
2020,May,Odisha,737,196,3,,,5/17/2020,2025,12/30/1899 8:00:00 AM
2020,May,Odisha,828,220,4,,,5/18/2020,2058,12/30/1899 8:00:00 AM
2020,May,Odisha,876,220,4,,,5/19/2020,2091,12/30/1899 8:00:00 AM
2020,May,Odisha,978,277,5,,,5/20/2020,2124,12/30/1899 8:00:00 AM
2020,May,Odisha,1052,307,6,,,5/21/2020,2158,12/30/1899 8:00:00 AM
2020,May,Odisha,1103,393,7,,,5/22/2020,2192,12/30/1899 8:00:00 AM
2020,May,Odisha,1189,436,7,,,5/23/2020,2226,12/30/1899 8:00:00 AM
2020,May,Odisha,1269,497,7,,,5/24/2020,2260,12/30/1899 8:00:00 AM
2020,May,Odisha,1336,550,7,,,5/25/2020,2295,12/30/1899 8:00:00 AM
2020,May,Odisha,1438,649,7,,,5/26/2020,2331,12/30/1899 8:00:00 AM
2020,May,Odisha,1517,733,7,,,5/27/2020,2367,12/30/1899 8:00:00 AM
2020,May,Odisha,1593,733,7,,,5/28/2020,2403,12/30/1899 8:00:00 AM
2020,May,Odisha,1660,887,7,,,5/29/2020,2439,12/30/1899 8:00:00 AM
2020,May,Odisha,1723,887,7,,,5/30/2020,2475,12/30/1899 8:00:00 AM
2020,May,Odisha,1819,1050,7,,,5/31/2020,2511,12/30/1899 8:00:00 AM
2020,June,Odisha,1948,1126,7,,,6/1/2020,2547,12/30/1899 8:00:00 AM
2020,June,Odisha,2104,1245,7,,,6/2/2020,2583,12/30/1899 8:00:00 AM
2020,June,Odisha,2245,1325,7,,,6/3/2020,2619,12/30/1899 8:00:00 AM
2020,June,Odisha,2388,1416,7,,,6/4/2020,2655,12/30/1899 8:00:00 AM
2020,June,Odisha,2478,1416,7,,,6/5/2020,2691,12/30/1899 8:00:00 AM
2020,June,Odisha,2608,1604,8,,,6/6/2020,2727,12/30/1899 8:00:00 AM
2020,June,Odisha,2781,1716,8,,,6/7/2020,2763,12/30/1899 8:00:00 AM
2020,June,Odisha,2856,1894,9,,,6/8/2020,2799,12/30/1899 8:00:00 AM
2020,June,Odisha,2994,1993,9,,,6/9/2020,2835,12/30/1899 8:00:00 AM
2020,June,Odisha,3140,2133,9,,,6/10/2020,2871,12/30/1899 8:00:00 AM
2020,June,Odisha,3250,2282,9,,,6/11/2020,2908,12/30/1899 8:00:00 AM
2020,June,Odisha,3386,2354,9,,,6/12/2020,2944,12/30/1899 8:00:00 AM
2020,June,Odisha,3498,2474,10,,,6/13/2020,2980,12/30/1899 8:00:00 AM
2020,June,Odisha,3723,2594,10,,,6/14/2020,3016,12/30/1899 8:00:00 AM
2020,June,Odisha,3909,2708,11,,,6/15/2020,3052,12/30/1899 8:00:00 AM
2020,June,Odisha,4055,2854,11,,,6/16/2020,3088,12/30/1899 8:00:00 AM
2020,June,Odisha,4163,2974,11,,,6/17/2020,3124,12/30/1899 8:00:00 AM
2020,June,Odisha,4338,3047,11,,,6/18/2020,3160,12/30/1899 8:00:00 AM
2020,June,Odisha,4512,3144,11,,,6/19/2020,3196,12/30/1899 8:00:00 AM
2020,June,Odisha,4677,3297,11,,,6/20/2020,3232,12/30/1899 8:00:00 AM
2020,June,Odisha,4856,3534,12,,,6/21/2020,3268,12/30/1899 8:00:00 AM
2020,June,Odisha,5160,3720,14,,,6/22/2020,3304,12/30/1899 8:00:00 AM
2020,June,Odisha,5303,3863,15,,,6/23/2020,3340,12/30/1899 8:00:00 AM
2020,June,Odisha,5470,3988,17,,,6/24/2020,3376,12/30/1899 8:00:00 AM
2020,June,Odisha,5752,4123,17,,,6/25/2020,3412,12/30/1899 8:00:00 AM
2020,June,Odisha,5962,4291,17,,,6/26/2020,3448,12/30/1899 8:00:00 AM
2020,June,Odisha,6180,4422,17,,,6/27/2020,3484,12/30/1899 8:00:00 AM
2020,June,Odisha,6350,4606,18,,,6/28/2020,3520,12/30/1899 8:00:00 AM
2020,June,Odisha,6614,4743,21,,,6/29/2020,3556,12/30/1899 8:00:00 AM
2020,June,Odisha,6859,4946,23,,,6/30/2020,3592,12/30/1899 8:00:00 AM
2020,July,Odisha,7065,5189,25,,,7/1/2020,3628,12/30/1899 8:00:00 AM
2020,July,Odisha,7316,5353,25,,,7/2/2020,3664,12/30/1899 8:00:00 AM
2020,July,Odisha,7545,5502,27,,,7/3/2020,3700,12/30/1899 8:00:00 AM
2020,July,Odisha,8106,5705,29,,,7/4/2020,3736,12/30/1899 8:00:00 AM
2020,July,Odisha,8601,5934,34,,,7/5/2020,3772,12/30/1899 8:00:00 AM
2020,July,Odisha,9070,6224,36,,,7/6/2020,3808,12/30/1899 8:00:00 AM
2020,July,Odisha,9526,6486,38,,,7/7/2020,3844,12/30/1899 8:00:00 AM
2020,July,Odisha,10097,6703,42,,,7/8/2020,3880,12/30/1899 8:00:00 AM
2020,July,Odisha,10624,7006,48,,,7/9/2020,3916,12/30/1899 8:00:00 AM
2020,July,Odisha,11201,7407,52,,,7/10/2020,3952,12/30/1899 8:00:00 AM
2020,July,Odisha,11956,7972,56,,,7/11/2020,3988,12/30/1899 8:00:00 AM
2020,July,Odisha,12526,8360,61,,,7/12/2020,4024,12/30/1899 8:00:00 AM
2020,July,Odisha,13121,8750,64,,,7/13/2020,4060,12/30/1899 8:00:00 AM
2020,July,Odisha,13737,9255,70,,,7/14/2020,4096,12/30/1899 8:00:00 AM
2020,July,Odisha,14280,9864,74,,,7/15/2020,4132,12/30/1899 8:00:00 AM
2020,July,Odisha,14898,10476,77,,,7/16/2020,4168,12/30/1899 8:00:00 AM
2020,July,Odisha,15392,10877,79,,,7/17/2020,4204,12/30/1899 8:00:00 AM
2020,July,Odisha,16110,11330,83,,,7/18/2020,4240,12/30/1899 8:00:00 AM
2020,July,Odisha,16701,11937,86,,,7/19/2020,4276,12/30/1899 8:00:00 AM
2020,July,Odisha,17437,12453,91,,,7/20/2020,4311,12/30/1899 8:00:00 AM
2020,July,Odisha,18110,12910,97,,,7/21/2020,4346,12/30/1899 8:00:00 AM
2020,July,Odisha,18757,13310,103,,,7/22/2020,4381,12/30/1899 8:00:00 AM
2020,July,Odisha,19835,13750,108,,,7/23/2020,4416,12/30/1899 8:00:00 AM
2020,July,Odisha,21099,14393,114,,,7/24/2020,4451,12/30/1899 8:00:00 AM
2020,July,Odisha,22693,15201,120,,,7/25/2020,4486,12/30/1899 8:00:00 AM
2020,July,Odisha,24013,15929,130,,,7/26/2020,4521,12/30/1899 8:00:00 AM
2020,July,Odisha,25389,16793,140,,,7/27/2020,4556,12/30/1899 8:00:00 AM
2020,July,Odisha,26892,17374,147,,,7/28/2020,4591,12/30/1899 8:00:00 AM
2020,July,Odisha,28107,18061,154,,,7/29/2020,4626,12/30/1899 8:00:00 AM
2020,July,Odisha,29175,18939,159,,,7/30/2020,4661,12/30/1899 8:00:00 AM
2020,July,Odisha,30378,19746,169,,,7/31/2020,4696,12/30/1899 8:00:00 AM
2020,August,Odisha,31877,20518,177,,,8/1/2020,4731,12/30/1899 8:00:00 AM
2020,August,Odisha,33479,21274,187,,,8/2/2020,4766,12/30/1899 8:00:00 AM
2020,August,Odisha,34913,21955,197,,,8/3/2020,4801,12/30/1899 8:00:00 AM
2020,August,Odisha,36297,23074,207,,,8/4/2020,4836,12/30/1899 8:00:00 AM
2020,August,Odisha,37681,24483,216,,,8/5/2020,4871,12/30/1899 8:00:00 AM
2020,August,Odisha,39018,25738,225,,,8/6/2020,4906,12/30/1899 8:00:00 AM
2020,August,Odisha,40717,26888,235,,,8/7/2020,4941,12/30/1899 8:00:00 AM
2020,August,Odisha,42550,28698,247,,,8/8/2020,4976,12/30/1899 8:00:00 AM
2020,August,Odisha,44193,30242,259,,,8/9/2020,5011,12/30/1899 8:00:00 AM
2020,August,Odisha,45927,31785,272,,,8/10/2020,5046,12/30/1899 8:00:00 AM
2020,August,Odisha,47455,33021,286,,,8/11/2020,5081,12/30/1899 8:00:00 AM
2020,August,Odisha,48796,34806,296,,,8/12/2020,5116,12/30/1899 8:00:00 AM
2020,August,Odisha,50672,36479,305,,,8/13/2020,5151,12/30/1899 8:00:00 AM
2020,August,Odisha,52653,37901,314,,,8/14/2020,5186,12/30/1899 8:00:00 AM
2020,August,Odisha,54630,39206,324,,,8/15/2020,5221,12/30/1899 8:00:00 AM
2020,August,Odisha,57126,40727,333,,,8/16/2020,5256,12/30/1899 8:00:00 AM
2020,August,Odisha,60050,42277,343,,,8/17/2020,5291,12/30/1899 8:00:00 AM
2020,August,Odisha,62294,43780,353,,,8/18/2020,5326,12/30/1899 8:00:00 AM
2020,August,Odisha,64533,45315,362,,,8/19/2020,5361,12/30/1899 8:00:00 AM
2020,August,Odisha,67122,46936,372,,,8/20/2020,5396,12/30/1899 8:00:00 AM
2020,August,Odisha,70020,48577,380,,,8/21/2020,5431,12/30/1899 8:00:00 AM
2020,August,Odisha,72718,50504,390,,,8/22/2020,5466,12/30/1899 8:00:00 AM
2020,August,Odisha,75537,52277,399,,,8/23/2020,5501,12/30/1899 8:00:00 AM
2020,August,Odisha,78530,54406,409,,,8/24/2020,5536,12/30/1899 8:00:00 AM
2020,August,Odisha,81479,56925,419,,,8/25/2020,5571,12/30/1899 8:00:00 AM
2020,August,Odisha,84231,59470,428,,,8/26/2020,5606,12/30/1899 8:00:00 AM
2020,August,Odisha,87602,62813,441,,,8/27/2020,5641,12/30/1899 8:00:00 AM
2020,August,Odisha,90986,65323,448,,,8/28/2020,5676,12/30/1899 8:00:00 AM
2020,August,Odisha,94668,67826,456,,,8/29/2020,5711,12/30/1899 8:00:00 AM
2020,August,Odisha,97920,70714,470,,,8/30/2020,5746,12/30/1899 8:00:00 AM
2020,August,Odisha,100934,73233,482,,,8/31/2020,5781,12/30/1899 8:00:00 AM
2020,September,Odisha,103536,77286,492,,,9/1/2020,5816,12/30/1899 8:00:00 AM
2020,September,Odisha,106561,80770,503,,,9/2/2020,5851,12/30/1899 8:00:00 AM
2020,September,Odisha,109780,84073,514,,,9/3/2020,5886,12/30/1899 8:00:00 AM
2020,September,Odisha,113411,87351,522,,,9/4/2020,5921,12/30/1899 8:00:00 AM
2020,September,Odisha,116678,90331,531,,,9/5/2020,5956,12/30/1899 8:00:00 AM
2020,September,Odisha,120221,93774,538,,,9/6/2020,5991,12/30/1899 8:00:00 AM
2020,September,Odisha,124031,96364,546,,,9/7/2020,6026,12/30/1899 8:00:00 AM
2020,September,Odisha,127892,99398,556,,,9/8/2020,6061,12/30/1899 8:00:00 AM
2020,September,Odisha,131382,102185,569,,,9/9/2020,6096,12/30/1899 8:00:00 AM
2020,September,Odisha,135130,105295,580,,,9/10/2020,6131,12/30/1899 8:00:00 AM
2020,September,Odisha,139121,108001,591,,,9/11/2020,6166,12/30/1899 8:00:00 AM
2020,September,Odisha,143117,112062,605,,,9/12/2020,6201,12/30/1899 8:00:00 AM
2020,September,Odisha,146894,115279,616,,,9/13/2020,6236,12/30/1899 8:00:00 AM
2020,September,Odisha,150807,118642,626,,,9/14/2020,6271,12/30/1899 8:00:00 AM
2020,September,Odisha,155005,122024,637,,,9/15/2020,6306,12/30/1899 8:00:00 AM
2020,September,Odisha,158650,125738,645,,,9/16/2020,6341,12/30/1899 8:00:00 AM
2020,September,Odisha,162920,129859,656,,,9/17/2020,6376,12/30/1899 8:00:00 AM
2020,September,Odisha,167161,133466,669,,,9/18/2020,6411,12/30/1899 8:00:00 AM
2020,September,Odisha,171341,137567,682,,,9/19/2020,6446,12/30/1899 8:00:00 AM
2020,September,Odisha,175550,141657,691,,,9/20/2020,6481,12/30/1899 8:00:00 AM
2020,September,Odisha,179880,145675,701,,,9/21/2020,6516,12/30/1899 8:00:00 AM
2020,September,Odisha,184122,149379,710,,,9/22/2020,6551,12/30/1899 8:00:00 AM
2020,September,Odisha,188311,153213,721,,,9/23/2020,6586,12/30/1899 8:00:00 AM
2020,September,Odisha,192548,157265,736,,,9/24/2020,6621,12/30/1899 8:00:00 AM
2020,September,Odisha,196888,161044,752,,,9/25/2020,6656,12/30/1899 8:00:00 AM
2020,September,Odisha,201096,165432,767,,,9/26/2020,6691,12/30/1899 8:00:00 AM
2020,September,Odisha,205452,170193,783,,,9/27/2020,6726,12/30/1899 8:00:00 AM
2020,September,Odisha,209374,173571,797,,,9/28/2020,6761,12/30/1899 8:00:00 AM
2020,September,Odisha,212609,177585,813,,,9/29/2020,6796,12/30/1899 8:00:00 AM
2020,September,Odisha,215676,181481,828,,,9/30/2020,6831,12/30/1899 8:00:00 AM
2020,October,Odisha,219119,185700,842,,,10/1/2020,6866,12/30/1899 8:00:00 AM
2020,October,Odisha,222734,190080,859,,,10/2/2020,6901,12/30/1899 8:00:00 AM
2020,October,Odisha,226334,194128,875,,,10/3/2020,6936,12/30/1899 8:00:00 AM
2020,October,Odisha,229387,198194,892,,,10/4/2020,6971,12/30/1899 8:00:00 AM
2020,October,Odisha,232713,202302,907,,,10/5/2020,7006,12/30/1899 8:00:00 AM
2020,October,Odisha,235330,206400,924,,,10/6/2020,7041,12/30/1899 8:00:00 AM
2020,October,Odisha,238003,210217,940,,,10/7/2020,7076,12/30/1899 8:00:00 AM
2020,October,Odisha,240998,213672,958,,,10/8/2020,7111,12/30/1899 8:00:00 AM
2020,October,Odisha,244142,216984,974,,,10/9/2020,7146,12/30/1899 8:00:00 AM
2020,October,Odisha,246839,220388,991,,,10/10/2020,7181,12/30/1899 8:00:00 AM
2020,October,Odisha,249693,224273,1006,,,10/11/2020,7216,12/30/1899 8:00:00 AM
2020,October,Odisha,252239,227615,1022,,,10/12/2020,7251,12/30/1899 8:00:00 AM
2020,October,Odisha,254662,230192,1040,,,10/13/2020,7286,12/30/1899 8:00:00 AM
2020,October,Odisha,256937,232988,1057,,,10/14/2020,7321,12/30/1899 8:00:00 AM
2020,October,Odisha,259541,235763,1062,,,10/15/2020,7356,12/30/1899 8:00:00 AM
2020,October,Odisha,262011,238535,1089,,,10/16/2020,7391,12/30/1899 8:00:00 AM
2020,October,Odisha,264149,241385,1104,,,10/17/2020,7426,12/30/1899 8:00:00 AM
2020,October,Odisha,266345,244227,1121,,,10/18/2020,7461,12/30/1899 8:00:00 AM
2020,October,Odisha,268364,246837,1135,,,10/19/2020,7496,12/30/1899 8:00:00 AM
2020,October,Odisha,270346,249575,1152,,,10/20/2020,7531,12/30/1899 8:00:00 AM
2020,October,Odisha,272250,252197,1168,,,10/21/2020,7566,12/30/1899 8:00:00 AM
2020,October,Odisha,274181,254913,1181,,,10/22/2020,7601,12/30/1899 8:00:00 AM
2020,October,Odisha,276094,257041,1196,,,10/23/2020,7636,12/30/1899 8:00:00 AM
2020,October,Odisha,277887,259418,1214,,,10/24/2020,7671,12/30/1899 8:00:00 AM
2020,October,Odisha,279582,262031,1229,,,10/25/2020,7706,12/30/1899 8:00:00 AM
2020,October,Odisha,281215,264102,1245,,,10/26/2020,7741,12/30/1899 8:00:00 AM
2020,October,Odisha,282695,266105,1259,,,10/27/2020,7776,12/30/1899 8:00:00 AM
2020,October,Odisha,283942,268115,1272,,,10/28/2020,7811,12/30/1899 8:00:00 AM
2020,October,Odisha,285482,270130,1284,,,10/29/2020,7846,12/30/1899 8:00:00 AM
2020,October,Odisha,287099,272038,1297,,,10/30/2020,7881,12/30/1899 8:00:00 AM
2020,October,Odisha,288646,273838,1308,,,10/31/2020,7916,12/30/1899 8:00:00 AM
2020,November,Odisha,290116,275749,1320,,,11/1/2020,7951,12/30/1899 8:00:00 AM
2020,November,Odisha,291825,277564,1331,,,11/2/2020,7986,12/30/1899 8:00:00 AM
2020,November,Odisha,293214,279091,1340,,,11/3/2020,8021,12/30/1899 8:00:00 AM
2020,November,Odisha,294415,280553,1352,,,11/4/2020,8056,12/30/1899 8:00:00 AM
2020,November,Odisha,295889,282073,1364,,,11/5/2020,8091,12/30/1899 8:00:00 AM
2020,November,Odisha,297274,283533,1378,,,11/6/2020,8126,12/30/1899 8:00:00 AM
2020,November,Odisha,298768,285174,1393,,,11/7/2020,8161,12/30/1899 8:00:00 AM
2020,November,Odisha,300140,286857,1410,,,11/8/2020,8196,12/30/1899 8:00:00 AM
2020,November,Odisha,301574,288168,1425,,,11/9/2020,8231,12/30/1899 8:00:00 AM
2020,November,Odisha,302793,289689,1441,,,11/10/2020,8266,12/30/1899 8:00:00 AM
2020,November,Odisha,303780,291137,1454,,,11/11/2020,8301,12/30/1899 8:00:00 AM
2020,November,Odisha,305000,292477,1469,,,11/12/2020,8336,12/30/1899 8:00:00 AM
2020,November,Odisha,305986,293741,1483,,,11/13/2020,8371,12/30/1899 8:00:00 AM
2020,November,Odisha,307004,295245,1495,,,11/14/2020,8406,12/30/1899 8:00:00 AM
2020,November,Odisha,307906,296516,1510,,,11/15/2020,8441,12/30/1899 8:00:00 AM
2020,November,Odisha,308659,297862,1527,,,11/16/2020,8476,12/30/1899 8:00:00 AM
2020,November,Odisha,309408,299159,1543,,,11/17/2020,8511,12/30/1899 8:00:00 AM
2020,November,Odisha,310052,300474,1560,,,11/18/2020,8546,12/30/1899 8:00:00 AM
2020,November,Odisha,310920,301777,1575,,,11/19/2020,8581,12/30/1899 8:00:00 AM
2020,November,Odisha,311788,302796,1592,,,11/20/2020,8616,12/30/1899 8:00:00 AM
2020,November,Odisha,312545,303897,1608,,,11/21/2020,8651,12/30/1899 8:00:00 AM
2020,November,Odisha,313323,304908,1625,,,11/22/2020,8686,12/30/1899 8:00:00 AM
2020,November,Odisha,313961,305813,1640,,,11/23/2020,8721,12/30/1899 8:00:00 AM
2020,November,Odisha,314629,306726,1657,,,11/24/2020,8756,12/30/1899 8:00:00 AM
2020,November,Odisha,315271,307374,1671,,,11/25/2020,8791,12/30/1899 8:00:00 AM
2020,November,Odisha,316001,308102,1687,,,11/26/2020,8826,12/30/1899 8:00:00 AM
2020,November,Odisha,316645,308839,1704,,,11/27/2020,8861,12/30/1899 8:00:00 AM
2020,November,Odisha,317239,309747,1718,,,11/28/2020,8896,12/30/1899 8:00:00 AM
2020,November,Odisha,317789,310549,1730,,,11/29/2020,8931,12/30/1899 8:00:00 AM
2020,November,Odisha,318307,311256,1734,,,11/30/2020,8966,12/30/1899 8:00:00 AM
2020,December,Odisha,318725,312065,1739,,,12/1/2020,9001,12/30/1899 8:00:00 AM
2020,December,Odisha,319103,312734,1744,,,12/2/2020,9036,12/30/1899 8:00:00 AM
2020,December,Odisha,319583,313394,1750,,,12/3/2020,9071,12/30/1899 8:00:00 AM
2020,December,Odisha,320017,314023,1755,,,12/4/2020,9106,12/30/1899 8:00:00 AM
2020,December,Odisha,320394,314665,1760,,,12/5/2020,9141,12/30/1899 8:00:00 AM
2020,December,Odisha,320803,315270,1765,,,12/6/2020,9176,12/30/1899 8:00:00 AM
2020,December,Odisha,321196,315840,1771,,,12/7/2020,9211,12/30/1899 8:00:00 AM
2020,December,Odisha,321564,316447,1778,,,12/8/2020,9246,12/30/1899 8:00:00 AM
2020,December,Odisha,321913,316970,1784,,,12/9/2020,9281,12/30/1899 8:00:00 AM
2020,December,Odisha,322299,317412,1789,,,12/10/2020,9316,12/30/1899 8:00:00 AM
2020,December,Odisha,322642,317870,1794,,,12/11/2020,9352,12/30/1899 8:00:00 AM
2020,December,Odisha,323029,318278,1798,,,12/12/2020,9388,12/30/1899 8:00:00 AM
2020,December,Odisha,323364,318683,1802,,,12/13/2020,9424,12/30/1899 8:00:00 AM
2020,December,Odisha,323757,319069,1807,,,12/14/2020,9460,12/30/1899 8:00:00 AM
2020,December,Odisha,324089,319458,1811,,,12/15/2020,9496,12/30/1899 8:00:00 AM
2020,December,Odisha,324389,319850,1815,,,12/16/2020,9532,12/30/1899 8:00:00 AM
2020,December,Odisha,324796,320208,1820,,,12/17/2020,9568,12/30/1899 8:00:00 AM
2020,December,Odisha,325147,320584,1825,,,12/18/2020,9604,12/30/1899 8:00:00 AM
2020,December,Odisha,325505,320947,1829,,,12/19/2020,9640,12/30/1899 8:00:00 AM
