Date,State,Confirmed,Deaths,Recovered,New Cases,Updated On,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Total Individuals Vaccinated
2021-06-11,Madhya Pradesh,787175,8475,772375.0,420.0,2021-06-11,13796834.0,101885.0,329.0,11899138.0,1897696.0,6666235.0,5230681.0,2222.0,1885222.0,11911612.0,11899138.0
2021-06-12,Madhya Pradesh,787572,8510,773615.0,397.0,2021-06-12,13897841.0,290271.0,1346.0,11956103.0,1941738.0,6700729.0,5253138.0,2236.0,1935761.0,11962080.0,11956103.0
2021-06-13,Madhya Pradesh,787909,8534,774600.0,337.0,2021-06-13,13943751.0,140181.0,545.0,11992799.0,1950952.0,6722055.0,5268496.0,2248.0,1945457.0,11998294.0,11992799.0
2021-06-14,Madhya Pradesh,788183,8552,775380.0,274.0,2021-06-14,14443636.0,1098905.0,3649.0,12452440.0,1991196.0,6979573.0,5470516.0,2351.0,1970395.0,12473241.0,12452440.0
2021-06-15,Madhya Pradesh,788425,8588,775896.0,242.0,2021-06-15,14495499.0,118608.0,465.0,12497943.0,1997556.0,7005937.0,5489651.0,2355.0,1976933.0,12518566.0,12497943.0
2021-06-16,Madhya Pradesh,788649,8615,776424.0,224.0,2021-06-16,14840484.0,789248.0,2850.0,12815277.0,2025207.0,7179396.0,5633448.0,2433.0,1989735.0,12850749.0,12815277.0
2021-06-17,Madhya Pradesh,788809,8649,776887.0,160.0,2021-06-17,14975268.0,376800.0,1471.0,12934175.0,2041093.0,7246471.0,5685249.0,2455.0,1998514.0,12976754.0,12934175.0
2021-06-18,Madhya Pradesh,788954,8679,777291.0,145.0,2021-06-18,14994833.0,72904.0,289.0,12950585.0,2044248.0,7256100.0,5692024.0,2461.0,2001183.0,12993650.0,12950585.0
2021-06-19,Madhya Pradesh,789064,8707,777630.0,110.0,2021-06-19,15018743.0,162607.0,614.0,12964134.0,2054609.0,7264208.0,5697465.0,2461.0,2012375.0,13006368.0,12964134.0
2021-06-20,Madhya Pradesh,789174,8737,777995.0,110.0,2021-06-20,15019817.0,44624.0,189.0,12965037.0,2054780.0,7264881.0,5697697.0,2459.0,2012568.0,13007249.0,12965037.0
2021-06-21,Madhya Pradesh,789261,8767,778280.0,87.0,2021-06-21,16733198.0,5322694.0,8152.0,14594389.0,2138809.0,8189179.0,6402467.0,2743.0,2094649.0,14638549.0,14594389.0
2021-06-22,Madhya Pradesh,789350,8786,778584.0,89.0,2021-06-22,16803173.0,81880.0,290.0,14660585.0,2142588.0,8227651.0,6430183.0,2751.0,2099516.0,14703657.0,14660585.0
2021-06-23,Madhya Pradesh,789415,8806,778902.0,65.0,2021-06-23,17978981.0,4275051.0,6937.0,15775623.0,2203358.0,8830079.0,6942582.0,2962.0,2283732.0,15695249.0,15775623.0
2021-06-24,Madhya Pradesh,789499,8827,779177.0,84.0,2021-06-24,18769872.0,2619613.0,5087.0,16512594.0,2257278.0,9233340.0,7276160.0,3094.0,2399704.0,16370168.0,16512594.0
2021-06-25,Madhya Pradesh,789561,8849,779432.0,62.0,2021-06-25,18801044.0,261225.0,553.0,16543406.0,2257638.0,10527907.0,8269900.0,3237.0,2403373.0,16397671.0,
2021-06-26,Madhya Pradesh,789611,8871,779630.0,50.0,2021-06-26,19801236.0,3691545.0,5773.0,17444479.0,2356757.0,11069005.0,8728819.0,3412.0,2430673.0,17370563.0,
2021-06-27,Madhya Pradesh,789657,8896,779834.0,46.0,2021-06-27,19826706.0,108174.0,264.0,17466782.0,2359924.0,11083662.0,8739628.0,3416.0,2437662.0,17389044.0,
2021-06-28,Madhya Pradesh,789696,8917,779963.0,39.0,2021-06-28,20289692.0,1646251.0,3257.0,17897347.0,2392345.0,11330347.0,8955865.0,3480.0,2588310.0,17701382.0,
2021-06-29,Madhya Pradesh,789733,8936,780101.0,37.0,2021-06-29,20303352.0,56656.0,177.0,17909367.0,2393985.0,11337805.0,8962064.0,3483.0,2591107.0,17712245.0,
2021-06-30,Madhya Pradesh,789771,8954,780187.0,38.0,2021-06-30,20314158.0,240171.0,436.0,17917782.0,2396376.0,11343076.0,8967596.0,3486.0,2591488.0,17722566.0,
2021-04-01,Maharashtra,2812980,54649,2400727.0,39544.0,2021-04-01,6596079.0,555664.0,4044.0,5833743.0,762336.0,3143391.0,2689657.0,695.0,797453.0,5798626.0,5833743.0
2021-04-02,Maharashtra,2856163,54898,2433368.0,43183.0,2021-04-02,6960404.0,584960.0,4021.0,6182629.0,777775.0,3330683.0,2851204.0,742.0,831611.0,6128793.0,6182629.0
2021-04-03,Maharashtra,2904076,55379,2457494.0,47913.0,2021-04-03,7288572.0,611805.0,4223.0,6496037.0,792535.0,3498169.0,2997098.0,770.0,854490.0,6434082.0,6496037.0
2021-04-04,Maharashtra,2953523,55656,2495315.0,49447.0,2021-04-04,7647126.0,525322.0,3715.0,6841397.0,805729.0,3682530.0,3158056.0,811.0,876863.0,6770263.0,6841397.0
2021-04-05,Maharashtra,3010597,55878,2522823.0,57074.0,2021-04-05,7989165.0,752060.0,5159.0,7167016.0,822149.0,3851303.0,3314856.0,857.0,894246.0,7094919.0,7167016.0
2021-04-06,Maharashtra,3057885,56033,2549075.0,47288.0,2021-04-06,8257040.0,719948.0,5124.0,7421245.0,835795.0,3983541.0,3436823.0,881.0,906206.0,7350834.0,7421245.0
2021-04-07,Maharashtra,3113354,56330,2583331.0,55469.0,2021-04-07,8856664.0,748140.0,5192.0,7988151.0,868513.0,4285845.0,3701369.0,937.0,938502.0,7918162.0,7988151.0
2021-04-08,Maharashtra,3173261,56652,2613627.0,59907.0,2021-04-08,9337790.0,723318.0,5242.0,8434286.0,903504.0,4529795.0,3903507.0,984.0,970024.0,8367766.0,8434286.0
2021-04-09,Maharashtra,3229547,57028,2649757.0,56286.0,2021-04-09,9632399.0,695890.0,4940.0,8702273.0,930126.0,4678646.0,4022623.0,1004.0,1000843.0,8631556.0,8702273.0
2021-04-10,Maharashtra,3288540,57329,2695148.0,58993.0,2021-04-10,9923253.0,626527.0,4275.0,8969876.0,953377.0,4827326.0,4141511.0,1039.0,1025624.0,8897629.0,8969876.0
2021-04-11,Maharashtra,3343951,57638,2748153.0,55411.0,2021-04-11,10191896.0,641340.0,4292.0,9220161.0,971735.0,4961415.0,4257679.0,1067.0,1043756.0,9148140.0,9220161.0
2021-04-12,Maharashtra,3407245,57987,2782161.0,63294.0,2021-04-12,10528419.0,722595.0,4880.0,9519815.0,1008604.0,5124361.0,4394334.0,1120.0,1075618.0,9452801.0,9519815.0
2021-04-13,Maharashtra,3458996,58245,2834473.0,51751.0,2021-04-13,10753451.0,788245.0,5532.0,9717561.0,1035890.0,5236582.0,4479847.0,1132.0,1086699.0,9666752.0,9717561.0
2021-04-14,Maharashtra,3519208,58526,2866097.0,60212.0,2021-04-14,11124975.0,834266.0,5854.0,10038913.0,1086062.0,5403569.0,4634179.0,1165.0,1103553.0,10021422.0,10038913.0
2021-04-15,Maharashtra,3578160,58804,2905721.0,58952.0,2021-04-15,11511023.0,852755.0,6005.0,10356338.0,1154685.0,5576754.0,4778365.0,1219.0,1129851.0,10381172.0,10356338.0
2021-04-16,Maharashtra,3639855,59153,2959056.0,61695.0,2021-04-16,11885830.0,850505.0,5884.0,10658902.0,1226928.0,5741917.0,4915732.0,1253.0,1161603.0,10724227.0,10658902.0
2021-04-17,Maharashtra,3703584,59551,3004391.0,63729.0,2021-04-17,12138971.0,728045.0,4921.0,10849828.0,1289143.0,5848545.0,4999988.0,1295.0,1206905.0,10932066.0,10849828.0
2021-04-18,Maharashtra,3770707,59970,3061174.0,67123.0,2021-04-18,12273763.0,778701.0,5168.0,10959390.0,1314373.0,5908230.0,5049845.0,1315.0,1225133.0,11048630.0,10959390.0
2021-04-19,Maharashtra,3839338,60473,3106828.0,68631.0,2021-04-19,12649330.0,870145.0,5816.0,11240031.0,1409299.0,6062034.0,5176641.0,1356.0,1305411.0,11343919.0,11240031.0
2021-04-20,Maharashtra,3898262,60824,3159240.0,58924.0,2021-04-20,12944719.0,899635.0,6078.0,11447258.0,1497461.0,6177116.0,5268751.0,1391.0,1401015.0,11543704.0,11447258.0
2021-04-21,Maharashtra,3960359,61343,3213464.0,62097.0,2021-04-21,13279389.0,878010.0,5917.0,11691829.0,1587560.0,6306172.0,5384230.0,1427.0,1457704.0,11821685.0,11691829.0
2021-04-22,Maharashtra,4027827,61911,3268449.0,67468.0,2021-04-22,13673833.0,921785.0,6287.0,11966150.0,1707683.0,6452197.0,5512485.0,1468.0,1518540.0,12155293.0,11966150.0
2021-04-23,Maharashtra,4094840,62479,3330747.0,67013.0,2021-04-23,13999938.0,889740.0,5950.0,12184886.0,1815052.0,6571578.0,5611811.0,1497.0,1568825.0,12431113.0,12184886.0
2021-04-24,Maharashtra,4161676,63252,3404792.0,66836.0,2021-04-24,14229977.0,757640.0,4899.0,12326873.0,1903104.0,6647519.0,5677836.0,1518.0,1611245.0,12618732.0,12326873.0
2021-04-25,Maharashtra,4228836,63928,3468610.0,67160.0,2021-04-25,14342185.0,639205.0,3985.0,12404273.0,1937912.0,6687026.0,5715713.0,1534.0,1622286.0,12719899.0,12404273.0
2021-04-26,Maharashtra,4295027,64760,3530060.0,66191.0,2021-04-26,14905825.0,912735.0,6173.0,12768316.0,2137509.0,6877612.0,5889111.0,1593.0,1656856.0,13248969.0,12768316.0
2021-04-27,Maharashtra,4343727,65284,3601796.0,48700.0,2021-04-27,15321730.0,904295.0,6071.0,13030894.0,2290836.0,7016228.0,6013031.0,1635.0,1701178.0,13620552.0,13030894.0
2021-04-28,Maharashtra,4410085,66179,3669548.0,66358.0,2021-04-28,15577636.0,805874.0,5364.0,13184469.0,2393167.0,7096557.0,6086252.0,1660.0,1752353.0,13825283.0,13184469.0
2021-04-29,Maharashtra,4473394,67214,3730729.0,63309.0,2021-04-29,15870448.0,814655.0,5280.0,13360080.0,2510368.0,7186686.0,6171712.0,1682.0,1791689.0,14078759.0,13360080.0
2021-04-30,Maharashtra,4539553,67985,3799266.0,66159.0,2021-04-30,16183847.0,822120.0,5577.0,13561437.0,2622410.0,7294154.0,6265566.0,1717.0,1811340.0,14372507.0,13561437.0
2021-05-01,Maharashtra,4602472,68813,3868976.0,62919.0,2021-05-01,16292753.0,718001.0,4803.0,13637082.0,2655671.0,7336072.0,6299281.0,1729.0,1819842.0,14472911.0,13637082.0
2021-05-02,Maharashtra,4665754,69615,3930302.0,63282.0,2021-05-02,16342814.0,571836.0,3628.0,13677591.0,2665223.0,7360208.0,6315650.0,1733.0,1822158.0,14520656.0,13677591.0
2021-05-03,Maharashtra,4722401,70284,3981658.0,56647.0,2021-05-03,16425887.0,723175.0,4789.0,13739753.0,2686134.0,7396138.0,6341872.0,1743.0,1831851.0,14594036.0,13739753.0
2021-05-04,Maharashtra,4771022,70851,4041158.0,48621.0,2021-05-04,16528345.0,551024.0,4017.0,13799328.0,2729017.0,7430828.0,6366715.0,1785.0,1842007.0,14686338.0,13799328.0
2021-05-05,Maharashtra,4822902,71742,4107092.0,51880.0,2021-05-05,16802255.0,768963.0,4991.0,13935541.0,2866714.0,7504642.0,6429098.0,1801.0,1857429.0,14944826.0,13935541.0
2021-05-06,Maharashtra,4880542,72662,4164098.0,57640.0,2021-05-06,17296109.0,852825.0,5602.0,14214775.0,3081334.0,7656559.0,6556365.0,1851.0,1894014.0,15402095.0,14214775.0
2021-05-07,Maharashtra,4942736,73515,4227940.0,62194.0,2021-05-07,17693374.0,739171.0,5067.0,14458039.0,3235335.0,7791637.0,6664529.0,1873.0,1957794.0,15735580.0,14458039.0
2021-05-08,Maharashtra,4996758,74413,4265326.0,54022.0,2021-05-08,17947420.0,591173.0,4424.0,14628881.0,3318539.0,7886870.0,6740099.0,1912.0,2013967.0,15933453.0,14628881.0
2021-05-09,Maharashtra,5053336,75277,4347592.0,56578.0,2021-05-09,18063345.0,378640.0,2880.0,14712246.0,3351099.0,7934067.0,6776255.0,1924.0,2053522.0,16009823.0,14712246.0
2021-05-10,Maharashtra,5101737,75849,4407818.0,48401.0,2021-05-10,18380699.0,608656.0,4391.0,14888694.0,3492005.0,8031959.0,6854785.0,1950.0,2120991.0,16259708.0,14888694.0
2021-05-11,Maharashtra,5138973,76398,4469425.0,37236.0,2021-05-11,18793256.0,644300.0,4778.0,15144171.0,3649085.0,8170772.0,6971410.0,1989.0,2199776.0,16593480.0,15144171.0
2021-05-12,Maharashtra,5179929,77191,4541391.0,40956.0,2021-05-12,19139375.0,674263.0,5048.0,15322754.0,3816621.0,8265495.0,7055233.0,2026.0,2253699.0,16885676.0,15322754.0
2021-05-13,Maharashtra,5226710,78007,4600196.0,46781.0,2021-05-13,19530640.0,704430.0,5267.0,15499282.0,4031358.0,8357188.0,7140036.0,2058.0,2285477.0,17245163.0,15499282.0
2021-05-14,Maharashtra,5269292,78857,4654731.0,42582.0,2021-05-14,19703138.0,629499.0,4450.0,15571915.0,4131223.0,8395576.0,7174270.0,2069.0,2302406.0,17400732.0,15571915.0
2021-05-15,Maharashtra,5309215,79552,4707980.0,39923.0,2021-05-15,19912961.0,663785.0,4666.0,15706411.0,4206550.0,8463005.0,7241289.0,2117.0,2325861.0,17587100.0,15706411.0
2021-05-16,Maharashtra,5344063,80512,4767053.0,34848.0,2021-05-16,19985484.0,515985.0,2829.0,15756833.0,4228651.0,8487642.0,7267066.0,2125.0,2349683.0,17635801.0,15756833.0
2021-05-17,Maharashtra,5378452,81486,4826371.0,34389.0,2021-05-17,20090425.0,794877.0,4092.0,15833287.0,4257138.0,8526115.0,7305037.0,2135.0,2381821.0,17708604.0,15833287.0
2021-05-18,Maharashtra,5405068,82486,4874582.0,26616.0,2021-05-18,20201111.0,703775.0,3744.0,15923242.0,4277869.0,8571082.0,7350005.0,2155.0,2407445.0,17793666.0,15923242.0
2021-05-19,Maharashtra,5433506,83777,4927480.0,28438.0,2021-05-19,20305921.0,758724.0,4243.0,16000236.0,4305685.0,8608590.0,7389480.0,2166.0,2436735.0,17869186.0,16000236.0
2021-05-20,Maharashtra,5467537,84371,4978937.0,34031.0,2021-05-20,20469090.0,832670.0,4638.0,16125493.0,4343597.0,8670977.0,7452325.0,2191.0,2479039.0,17990051.0,16125493.0
2021-05-21,Maharashtra,5497448,85355,5026308.0,29911.0,2021-05-21,20594537.0,734259.0,3982.0,16228164.0,4366373.0,8722125.0,7503833.0,2206.0,2505192.0,18089345.0,16228164.0
2021-05-22,Maharashtra,5527092,86618,5070801.0,29644.0,2021-05-22,20721982.0,809570.0,4294.0,16334126.0,4387856.0,8775064.0,7556844.0,2218.0,2531917.0,18190065.0,16334126.0
2021-05-23,Maharashtra,5553225,87300,5111095.0,26133.0,2021-05-23,20764364.0,558124.0,2648.0,16372676.0,4391688.0,8794429.0,7576023.0,2224.0,2535934.0,18228430.0,16372676.0
2021-05-24,Maharashtra,5579897,88620,5140272.0,26672.0,2021-05-24,21017944.0,1041378.0,5186.0,16609722.0,4408222.0,8913366.0,7694102.0,2254.0,2551290.0,18466654.0,16609722.0
2021-05-25,Maharashtra,5602019,89212,5182592.0,22122.0,2021-05-25,21218705.0,956961.0,4637.0,16796171.0,4422534.0,9008368.0,7785519.0,2284.0,2565187.0,18653518.0,16796171.0
2021-05-26,Maharashtra,5626155,90349,5218768.0,24136.0,2021-05-26,21357076.0,878786.0,4111.0,16923391.0,4433685.0,9074054.0,7847040.0,2297.0,2578310.0,18778766.0,16923391.0
2021-05-27,Maharashtra,5650907,91341,5241833.0,24752.0,2021-05-27,21646104.0,1013766.0,4568.0,17185317.0,4460787.0,9209335.0,7973652.0,2330.0,2607573.0,19038531.0,17185317.0
2021-05-28,Maharashtra,5672180,92225,5276203.0,21273.0,2021-05-28,21922389.0,1048783.0,4377.0,17435219.0,4487170.0,9339168.0,8093687.0,2364.0,2637677.0,19284712.0,17435219.0
2021-05-29,Maharashtra,5692920,93198,5307874.0,20740.0,2021-05-29,22230988.0,1041321.0,4185.0,17709573.0,4521415.0,9485945.0,8221218.0,2410.0,2678634.0,19552354.0,17709573.0
2021-05-30,Maharashtra,5713215,94030,5339838.0,20295.0,2021-05-30,22319656.0,563853.0,1989.0,17787436.0,4532220.0,9527858.0,8257161.0,2417.0,2691236.0,19628420.0,17787436.0
2021-05-31,Maharashtra,5731815,94844,5362370.0,18600.0,2021-05-31,22586620.0,976894.0,4069.0,18016877.0,4569743.0,9651880.0,8362542.0,2455.0,2732312.0,19854308.0,18016877.0
2021-06-01,Maharashtra,5746892,95344,5395370.0,15077.0,2021-06-01,22850264.0,942810.0,3661.0,18233839.0,4616425.0,9771250.0,8460113.0,2476.0,2785405.0,20064859.0,18233839.0
2021-06-02,Maharashtra,5761015,96198,5431319.0,14123.0,2021-06-02,23077246.0,908083.0,3407.0,18425383.0,4651863.0,9877266.0,8545617.0,2500.0,2827279.0,20249967.0,18425383.0
2021-06-03,Maharashtra,5776184,96751,5460589.0,15169.0,2021-06-03,23302845.0,937360.0,3317.0,18623132.0,4679713.0,9988824.0,8631777.0,2531.0,2858281.0,20444564.0,18623132.0
2021-06-04,Maharashtra,5791413,97394,5486206.0,15229.0,2021-06-04,23687499.0,1245247.0,4606.0,18959397.0,4728102.0,10171294.0,8785443.0,2660.0,2901616.0,20785883.0,18959397.0
2021-06-05,Maharashtra,5805565,98771,5507058.0,14152.0,2021-06-05,24049547.0,1178249.0,4169.0,19278027.0,4771520.0,10347927.0,8927387.0,2713.0,2944627.0,21104916.0,19278027.0
2021-06-06,Maharashtra,5819224,99512,5528834.0,13659.0,2021-06-06,24145432.0,572555.0,1665.0,19360252.0,4785180.0,10392910.0,8964619.0,2723.0,2954409.0,21190978.0,19360252.0
2021-06-07,Maharashtra,5831781,100130,5543267.0,12557.0,2021-06-07,24450364.0,1105629.0,4274.0,19597498.0,4852866.0,10524604.0,9070141.0,2753.0,3012896.0,21437286.0,19597498.0
2021-06-08,Maharashtra,5842000,100470,5564348.0,10219.0,2021-06-08,24728789.0,1092184.0,4096.0,19794750.0,4934039.0,10636491.0,9155468.0,2791.0,3085680.0,21642671.0,19794750.0
2021-06-09,Maharashtra,5852891,101172,5580925.0,10891.0,2021-06-09,25042464.0,1187281.0,4524.0,20032402.0,5010062.0,10767684.0,9261886.0,2832.0,3146790.0,21895016.0,20032402.0
2021-06-10,Maharashtra,5863880,101833,5597304.0,10989.0,2021-06-10,25300779.0,1091542.0,4049.0,20232933.0,5067846.0,10880787.0,9349279.0,2867.0,3194349.0,22105663.0,20232933.0
2021-06-11,Maharashtra,5876087,103748,5608753.0,12207.0,2021-06-11,25560781.0,1076281.0,3781.0,20443246.0,5117535.0,11001538.0,9438807.0,2901.0,3234896.0,22325051.0,20443246.0
2021-06-12,Maharashtra,5887853,106367,5616857.0,11766.0,2021-06-12,25866677.0,1189512.0,4109.0,20693716.0,5172961.0,11142103.0,9548680.0,2933.0,3278833.0,22587010.0,20693716.0
2021-06-13,Maharashtra,5898550,108333,5631767.0,10697.0,2021-06-13,25958370.0,583124.0,1656.0,20775032.0,5183338.0,11186213.0,9585869.0,2950.0,3286997.0,22670516.0,20775032.0
2021-06-14,Maharashtra,5908992,111104,5639271.0,10442.0,2021-06-14,26263095.0,1218982.0,4748.0,21027493.0,5235602.0,11323396.0,9701115.0,2982.0,3320171.0,22942067.0,21027493.0
2021-06-15,Maharashtra,5917121,112696,5654003.0,8129.0,2021-06-15,26524389.0,1097730.0,4320.0,21239855.0,5284534.0,11440659.0,9796168.0,3028.0,3350188.0,23173280.0,21239855.0
2021-06-16,Maharashtra,5924773,114154,5669179.0,7652.0,2021-06-16,26774547.0,1075174.0,4435.0,21442311.0,5332236.0,11553157.0,9886094.0,3060.0,3375760.0,23397718.0,21442311.0
2021-06-17,Maharashtra,5934880,115390,5679746.0,10107.0,2021-06-17,26985938.0,1017427.0,4199.0,21609227.0,5376711.0,11647730.0,9958410.0,3087.0,3400783.0,23584061.0,21609227.0
2021-06-18,Maharashtra,5944710,116026,5685636.0,9830.0,2021-06-18,27220156.0,1049923.0,4079.0,21802528.0,5417628.0,11759445.0,10039969.0,3114.0,3418863.0,23800166.0,21802528.0
2021-06-19,Maharashtra,5954508,116674,5699983.0,9798.0,2021-06-19,27616708.0,1299020.0,4721.0,22134489.0,5482219.0,11942079.0,10189222.0,3188.0,3436486.0,24179095.0,22134489.0
2021-06-20,Maharashtra,5963420,117356,5710356.0,8912.0,2021-06-20,27733974.0,588752.0,1625.0,22244712.0,5489262.0,12001847.0,10239649.0,3216.0,3440309.0,24292538.0,22244712.0
2021-06-21,Maharashtra,5972781,117961,5719457.0,9361.0,2021-06-21,28128768.0,1446139.0,4755.0,22587693.0,5541075.0,12182081.0,10402247.0,3365.0,3455691.0,24671721.0,22587693.0
2021-06-22,Maharashtra,5979051,118313,5733215.0,6270.0,2021-06-22,28706375.0,1789303.0,5104.0,23089545.0,5616830.0,12450141.0,10635959.0,3445.0,3474634.0,25230118.0,23089545.0
2021-06-23,Maharashtra,5987521,118795,5742258.0,8470.0,2021-06-23,29345261.0,1889526.0,5328.0,23663198.0,5682063.0,12771536.0,10888124.0,3538.0,3497917.0,25845346.0,23663198.0
2021-06-24,Maharashtra,5997587,119303,5753290.0,10066.0,2021-06-24,29788061.0,1682339.0,4193.0,24046509.0,5741552.0,13002047.0,11040872.0,3590.0,3521073.0,26264621.0,24046509.0
2021-06-25,Maharashtra,6007431,119859,5762661.0,9844.0,2021-06-25,30283190.0,1778923.0,4176.0,24455767.0,5827423.0,16425226.0,13853927.0,4037.0,3537780.0,26742702.0,
2021-06-26,Maharashtra,6017035,120370,5772799.0,9604.0,2021-06-26,31032178.0,2084954.0,4903.0,25046626.0,5985552.0,16840104.0,14187894.0,4180.0,3564851.0,27464117.0,
2021-06-27,Maharashtra,6026847,120881,5781551.0,9812.0,2021-06-27,31158987.0,816613.0,1666.0,25144877.0,6014110.0,16910677.0,14244107.0,4203.0,3573585.0,27581915.0,
2021-06-28,Maharashtra,6036821,121286,5790113.0,9974.0,2021-06-28,31781730.0,1837448.0,4798.0,25598367.0,6183363.0,17245322.0,14531964.0,4444.0,3604326.0,28173736.0,
2021-06-29,Maharashtra,6043548,121573,5800925.0,6727.0,2021-06-29,32178658.0,1391109.0,3638.0,25883793.0,6294865.0,17459604.0,14714525.0,4529.0,3652273.0,28522285.0,
2021-06-30,Maharashtra,6051633,121804,5809548.0,8085.0,2021-06-30,32439568.0,1168259.0,2875.0,26067743.0,6371825.0,17605731.0,14829233.0,4604.0,3687793.0,28747059.0,
2021-04-01,Manipur,29400,374,28956.0,7.0,2021-04-01,113879.0,5900.0,52.0,82143.0,31736.0,55302.0,26839.0,2.0,0.0,113879.0,82143.0
2021-04-02,Manipur,29401,374,28963.0,1.0,2021-04-02,114328.0,4850.0,44.0,82302.0,32026.0,55435.0,26865.0,2.0,0.0,114328.0,82302.0
2021-04-03,Manipur,29406,374,28975.0,5.0,2021-04-03,116963.0,4150.0,37.0,83195.0,33768.0,56164.0,27029.0,2.0,0.0,116963.0,83195.0
2021-04-04,Manipur,29415,374,28981.0,9.0,2021-04-04,117983.0,4750.0,39.0,83536.0,34447.0,56441.0,27093.0,2.0,0.0,117983.0,83536.0
2021-04-05,Manipur,29423,374,28988.0,8.0,2021-04-05,120166.0,7900.0,72.0,84193.0,35973.0,56999.0,27192.0,2.0,0.0,120166.0,84193.0
2021-04-06,Manipur,29428,374,28997.0,5.0,2021-04-06,121511.0,8300.0,75.0,84616.0,36895.0,57332.0,27282.0,2.0,0.0,121511.0,84616.0
2021-04-07,Manipur,29435,374,28998.0,7.0,2021-04-07,125009.0,7700.0,69.0,85872.0,39137.0,58341.0,27529.0,2.0,0.0,125009.0,85872.0
2021-04-08,Manipur,29447,374,28998.0,12.0,2021-04-08,128096.0,5350.0,44.0,86907.0,41189.0,59151.0,27754.0,2.0,0.0,128096.0,86907.0
2021-04-09,Manipur,29463,375,29001.0,16.0,2021-04-09,130943.0,10500.0,90.0,88290.0,42653.0,60223.0,28065.0,2.0,0.0,130943.0,88290.0
2021-04-10,Manipur,29475,375,29009.0,12.0,2021-04-10,132200.0,3400.0,32.0,88814.0,43386.0,60625.0,28187.0,2.0,0.0,132200.0,88814.0
2021-04-11,Manipur,29486,375,29010.0,11.0,2021-04-11,134396.0,11959.0,106.0,90439.0,43957.0,61820.0,28617.0,2.0,0.0,134396.0,90439.0
2021-04-12,Manipur,29496,376,29013.0,10.0,2021-04-12,137680.0,12580.0,117.0,92519.0,45161.0,63247.0,29269.0,3.0,0.0,137680.0,92519.0
2021-04-13,Manipur,29514,376,29035.0,18.0,2021-04-13,139965.0,12900.0,119.0,94163.0,45802.0,64239.0,29920.0,4.0,0.0,139965.0,94163.0
2021-04-14,Manipur,29540,376,29046.0,26.0,2021-04-14,142872.0,12050.0,115.0,96373.0,46499.0,65590.0,30778.0,5.0,0.0,142872.0,96373.0
2021-04-15,Manipur,29561,376,29052.0,21.0,2021-04-15,145449.0,11750.0,110.0,97755.0,47694.0,66470.0,31280.0,5.0,0.0,145449.0,97755.0
2021-04-16,Manipur,29579,376,29062.0,18.0,2021-04-16,148586.0,13000.0,121.0,99881.0,48705.0,67757.0,32119.0,5.0,0.0,148586.0,99881.0
2021-04-17,Manipur,29610,376,29069.0,31.0,2021-04-17,152126.0,11700.0,110.0,102116.0,50010.0,69215.0,32896.0,5.0,0.0,152126.0,102116.0
2021-04-18,Manipur,29649,376,29083.0,39.0,2021-04-18,153104.0,8690.0,80.0,102983.0,50121.0,69797.0,33181.0,5.0,0.0,153104.0,102983.0
2021-04-19,Manipur,29721,376,29090.0,72.0,2021-04-19,157712.0,12290.0,118.0,106513.0,51199.0,71882.0,34626.0,5.0,0.0,157712.0,106513.0
2021-04-20,Manipur,29775,377,29102.0,54.0,2021-04-20,162104.0,11400.0,108.0,109878.0,52226.0,73805.0,36068.0,5.0,0.0,162104.0,109878.0
2021-04-21,Manipur,29869,378,29106.0,94.0,2021-04-21,167519.0,12150.0,114.0,114345.0,53174.0,76271.0,38069.0,5.0,0.0,167519.0,114345.0
2021-04-22,Manipur,29961,380,29128.0,92.0,2021-04-22,171740.0,11000.0,103.0,117450.0,54290.0,78007.0,39438.0,5.0,0.0,171740.0,117450.0
2021-04-23,Manipur,30047,381,29153.0,86.0,2021-04-23,174249.0,8800.0,84.0,119440.0,54809.0,79346.0,40089.0,5.0,0.0,174249.0,119440.0
2021-04-24,Manipur,30151,381,29180.0,104.0,2021-04-24,180200.0,10890.0,97.0,124435.0,55765.0,82247.0,42183.0,5.0,0.0,180200.0,124435.0
2021-04-25,Manipur,30281,383,29193.0,130.0,2021-04-25,182546.0,3600.0,34.0,126565.0,55981.0,83400.0,43160.0,5.0,0.0,182546.0,126565.0
2021-04-26,Manipur,30421,385,29231.0,140.0,2021-04-26,192152.0,11250.0,104.0,134935.0,57217.0,87966.0,46963.0,6.0,0.0,192152.0,134935.0
2021-04-27,Manipur,30567,390,29267.0,146.0,2021-04-27,200674.0,10200.0,93.0,142612.0,58062.0,91999.0,50606.0,7.0,0.0,200674.0,142612.0
2021-04-28,Manipur,30742,393,29317.0,175.0,2021-04-28,214148.0,11250.0,97.0,155151.0,58997.0,98606.0,56537.0,8.0,0.0,214148.0,155151.0
2021-04-29,Manipur,31001,395,29376.0,259.0,2021-04-29,228164.0,12560.0,106.0,168095.0,60069.0,105076.0,63010.0,9.0,0.0,228164.0,168095.0
2021-04-30,Manipur,31315,400,29690.0,314.0,2021-04-30,250108.0,14450.0,108.0,188954.0,61154.0,115274.0,73667.0,13.0,0.0,250108.0,188954.0
